cg03358636,0.6654382462153675
cg05892806,0.9080963581833743
cg12727940,0.4728467437874887
cg05337753,0.8321784061696657
cg04602696,0.550047472150814
cg01142676,0.4027371179662956
cg25603883,0.6673838760354175
cg07652854,0.8008468723221929
cg11575644,0.7832964010282789
cg22513691,0.8733815195658385
cg08237401,0.5092304341616691
cg08209184,0.7573442445015721
cg27629453,0.6672372179377324
cg25228995,0.9250258497572114
cg07697770,0.47925854041702476
cg05069228,0.7021910311339616
cg24183575,0.7610476292487871
cg26221111,0.5543424735789783
cg09018299,0.5451652385032854
cg06689816,0.5649392459297338
cg17699047,0.8629364752927724
cg10950111,0.667760625535562
cg27315348,0.7442289488717515
cg10640961,0.8594402456441014
cg15045356,0.8827769351613849
cg02735684,0.7651963153384753
cg01635346,0.6538077406455292
cg24580782,0.8680006141102545
cg22885000,0.8420509997143668
cg23099587,0.10034278777492127
cg26140475,0.1490082976292489
cg03826463,0.680604027420737
cg06215107,0.5953192230791193
cg00762029,0.8977818051985141
cg21830368,0.8380441873750368
cg02631868,0.8693672522136527
cg08649068,0.6702618537560703
cg00586420,0.6144757783490441
cg02212846,0.5861357754927166
cg19137748,0.8792554270208511
cg10697491,0.6157636389602961
cg15170942,0.680266980862611
cg12131828,0.24391016852327857
cg13618969,0.6638677663524719
cg10775595,0.680989674378749
cg27135286,0.5654417166523855
cg16289848,0.8415833190516988
cg07625783,0.6564589688660382
cg24679423,0.2137481862325051
cg19468528,0.4857442730648385
cg12724826,0.6719698371893742
cg23332689,0.6663947872036552
cg13104185,0.45731181091116807
cg09656152,0.6099924592973438
cg11354603,0.5357039702942005
cg11531783,0.8030148100542693
cg00718444,0.8733311768066279
cg15488794,0.2205596115395599
cg13880111,0.8660021565267075
cg26430984,0.8234769780062825
cg22649181,0.4912318194801481
cg09149894,0.6257937017994862
cg03787603,0.3253478434732928
cg13781956,0.4910098971722368
cg03929747,0.7154103827477867
cg08545463,0.49344185946872277
cg00098451,0.6865021993716091
cg04033580,0.8519343616109681
cg20420868,0.6731805341331036
cg02849507,0.19493343330476956
cg12044130,0.8447476006855192
cg18994063,0.540584490145674
cg05603791,0.7610817337903448
cg15003737,0.695800899742931
cg14175304,0.24861685232790623
cg04246253,0.8700724364467286
cg04157979,0.7601239217366469
cg24697460,0.7964310197086544
cg18336854,0.5853831762353624
cg25929976,0.53561922307912
cg25477769,0.6471761496715225
cg16720405,0.8194789488717507
cg00156230,0.7162631105398458
cg25627226,0.22103061982290734
cg21812369,0.6841755784061688
cg22015277,0.9126490859754373
cg13420744,0.21162076549557232
cg24858665,0.8991046700942578
cg25150953,0.5640655098543269
cg17800669,0.840769665809769
cg02810967,0.6112928449014567
cg22714942,0.5539842045129962
cg26250989,0.5533699514424459
cg14381255,0.7559868751785205
cg05089968,0.8679821193944572
cg06014057,0.778618951728079
cg02078292,0.5894210225649814
cg16923137,0.8745643816052565
cg11473616,0.8546896458154807
cg17894293,0.6715578691802343
cg08734237,0.7787677092259362
cg05355225,0.37187065124250146
cg04125586,0.8200622822050849
cg10183885,0.659418051985147
cg19256368,0.6092161096829466
cg10543634,0.8908864467295052
cg02244386,0.6604401171093973
cg08163918,0.8042932733504723
cg27050818,0.8159029134533003
cg24508499,0.7068068980291337
cg18365383,0.6452211368180524
cg10536955,0.7078269208797486
cg26872742,0.8557356612396456
cg27009556,0.7515543130534137
cg09893570,0.5770326192516422
cg24390590,0.693594501570979
cg15161171,0.8010719937160818
cg27044455,0.3739592544987146
cg10595406,0.896614424450156
cg17394304,0.5832662382176516
cg11625107,0.6246619251642382
cg04793527,0.6452492287917738
cg10008571,0.9051642816338197
cg17290127,0.6267190802627818
cg05052407,0.7007947872036547
cg23556108,0.8234484861468151
cg18202405,0.8329347472150821
cg22627091,0.7821946301056846
cg18087256,0.7860701513853169
cg03846076,0.6702745929734372
cg02354388,0.9153007712082264
cg06756211,0.3861576978006292
cg07759052,0.9009205227077987
cg25447872,0.8646400314195938
cg09417692,0.5031164524421593
cg27283514,0.7492201371036846
cg12514734,0.7449752070836917
cg03096803,0.6028519280205659
cg00704780,0.6885641530991143
cg20173014,0.6470974150242799
cg00201275,0.8048372179377314
cg10924857,0.8089628391888034
cg00830283,0.8395996286775201
cg17201542,0.8307038988860318
cg16169675,0.5486045986860895
cg05868813,0.4522248500428445
cg00500540,0.8769485147100823
cg05330121,0.8897683947443601
cg19650520,0.71310254213082
cg09517554,0.606433533276207
cg01066494,0.6775235646958008
cg22524864,0.8790385604113115
cg06159980,0.8072066409597258
cg16349277,0.6057592402170813
cg04295172,0.7199646529562977
cg03833378,0.7319110111396743
cg04922203,0.6101099400171373
cg11958128,0.46647210796915123
cg03440944,0.6075932590688377
cg08075452,0.6178927306483851
cg16462075,0.6678860182804914
cg04819655,0.8633421022564991
cg16935734,0.9038132105112817
cg00263700,0.7845780491288213
cg18910630,0.8043032847757777
cg09569989,0.7315388317623553
cg10184441,0.8907592116538134
cg03296248,0.7670401742359333
cg19572487,0.31635831191088276
cg12229151,0.6698235932590685
cg15541384,0.668968351899457
cg06132620,0.48823508997429327
cg06002066,0.8717539845758353
cg21970473,0.7083900314195933
cg10377153,0.48585975435589784
cg27231624,0.7362835761211075
cg16284684,0.7284512996286767
cg25962992,0.671743244787203
cg17112182,0.8626952584975716
cg20080983,0.8518887603541837
cg08584947,0.6053639103113395
cg23352808,0.8604837617823475
cg07147573,0.5913368037703511
cg21400851,0.6869715652670673
cg09017718,0.8298413310482713
cg12541478,0.7308897457869176
cg11982471,0.821233833190517
cg21544633,0.29529013139103044
cg11427534,0.7953849614395886
cg06442148,0.8399757783490429
cg05381383,0.8949966580976868
cg26349773,0.7910143101970866
cg08858245,0.8269616252499277
cg06539449,0.8012141673807475
cg03430633,0.27382423593259003
cg17540765,0.7834917880605536
cg14377923,0.5096585404170243
cg07948480,0.42220655526992296
cg12211557,0.7049747215081406
cg21117808,0.6794768923164817
cg00812246,0.8357185232790618
cg03649125,0.7324972722079391
cg04730276,0.802010425592687
cg01295782,0.3373590117109403
cg07307484,0.875659483004856
cg01054402,0.5016743787489296
cg01494399,0.6771450299914314
cg05425699,0.6230060696943734
cg18257996,0.6304824050271352
cg17220632,0.7283192802056564
cg19107511,0.6807004284490147
cg18993047,0.6194161239645829
cg18274984,0.6791125678377603
cg25448281,0.8395843330477013
cg10025586,0.37924175949728584
cg14791525,0.8753997857754927
cg10114877,0.7285888174807204
cg03430605,0.6973920736932304
cg14260889,0.820296315338475
cg27004870,0.464453470437018
cg24927174,0.4824627677806336
cg11657043,0.8208680948300479
cg16566353,0.8077370894030272
cg24567424,0.138994958583262
cg05836043,0.5953972436446743
cg19798881,0.43511676663810367
cg24151204,0.6162314053127683
cg11422964,0.6768789631533855
cg00569056,0.8216188660382746
cg13116789,0.6943524135961161
cg17198320,0.5617533704655817
cg07453407,0.8634848043416163
cg24663003,0.5391930734075971
cg09579869,0.8330535132819202
cg00771593,0.8233406598114821
cg20091384,0.6191191088260503
cg06975218,0.6736022136532401
cg03493668,0.7946807769208797
cg09664216,0.5944629105969729
